651852,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イワノフスキー,,iwanofusukii,Ivanovski,,,
652080,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,インマーマン,,inmaaman,Immermann,,,
652095,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イヴァノヴィッチ,,ivanovicchi,Ivanovici,,,
652098,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イヴァーノフ,,ivaanofu,Ivanov,,,
652202,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イーソン,,iison,Eason,,,
652241,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イームズ,,iimuzu,Eames,,,
652265,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イーヴリン,,iivurin,Evelyn,,,
652271,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウァロ,,uaro,Varro,,,
652276,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィアゼムスキ,,wiazemusuki,Wiasemsky,,,
652393,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィットソン,,wittoson,Whitson,,,
652421,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィトゲンシュタイン,,witogenshutain,Wittgenstein,,,
652423,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィトコフスキー,,witokofusukii,Witkowski,,,
652424,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィトシンスキー,,witoshinsukii,Witoszynskyj,,,
652438,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィドウソン,,widouson,Widdowson,,,
652455,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィニコット,,winikotto,Winnicott,,,
652499,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィラビー,,wirabii,Willughby,,,
652500,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィラマントリー,,wiramantorii,Weeramantry,,,
652529,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィリアムスン,,wiriamusun,Willamson,,,
652577,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィルカーソン,,wirukaason,Wilkerson,,,
652581,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,ウィルキンソン,,wirukinson,Wilkinson,,,
